id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2619937,Chicago Bungalow is no longer for rent.,358406,Daina,West Ridge,41.98681,-87.69806,Entire home/apt,136,1,7,9/17/16,0.1,1,83
2659670,"11 Beds in 5*House TRAIN,CUBS, BEACH.RIVERA ARAGON",272671,Two For The Road,Uptown,41.96821,-87.65626,Entire home/apt,975,2,125,8/2/20,1.67,5,360
2661465,GREAT LOCATION SPECTACULAR VIEWS + BALCONY,3965428,Rob,Loop,41.88618,-87.61888,Entire home/apt,120,31,25,6/29/18,0.32,73,365
2671680,Magnolia Airbnb,13462463,Soo,Edgewater,41.98705,-87.66228,Private room,80,4,83,8/15/20,1.06,1,352
2679456,2BD Great Views Modern Luxury  w/POOL,3965428,Rob,Near South Side,41.85211,-87.6216,Entire home/apt,200,90,6,6/24/15,0.08,73,365
2688739,Luxury finishes in vintage wood trimmed apartment,12416635,David,Near West Side,41.86759,-87.68204,Private room,87,1,31,8/25/18,0.4,3,324
2693387,"The Bucktown Penthouse Family, Business, Friends",13783917,Nora,Logan Square,41.91432,-87.6737,Entire home/apt,145,1,100,9/2/20,2.66,1,6
2695259,Grand Vintage Lincoln Park Penthouse - 2 Bedrooms.,13793246,Kristi,Lincoln Park,41.93227,-87.64879,Entire home/apt,106,1,109,9/9/20,2.94,1,5
2715815,GROCERY STORE DOWNSTAIRS | KING SIZE BED | BALCONY,3965428,Rob,Near South Side,41.85445,-87.62432,Entire home/apt,100,31,15,7/3/20,0.2,73,365
2730613,Sweet Spacious Suite: Country in the City,13975150,Jan,Morgan Park,41.68612,-87.67735,Entire home/apt,79,2,133,7/10/20,1.72,2,24
2731202,"Cozy ""Faux"" Cabin Suite /Fireplace",13975150,Jan,Morgan Park,41.68582,-87.68067,Entire home/apt,89,30,140,5/3/20,2.12,2,307
2764548,Modern 1 bedroom in Rogers Park!,10347187,David,Rogers Park,42.00598,-87.67211,Entire home/apt,80,2,146,3/16/20,1.95,1,205
2782345,"1 Bed/Bath. Near Lake, Zoo, Wrigley",14230480,Brian,Lincoln Park,41.92985,-87.64353,Entire home/apt,124,3,74,11/29/19,0.95,1,365
2817608,"Luxury Two Bedroom, Two Bathroom Apartment",791089,Conrad,Lake View,41.94278,-87.67221,Entire home/apt,289,3,13,10/14/19,0.17,4,365
2819982,"McCormick Modern New 2 beds Luxury , Pool, HotTub",3965428,Rob,Near South Side,41.85235,-87.6216,Entire home/apt,200,60,8,12/2/16,0.1,73,364
2824585,#54-Home away from home- Safe place,13389580,Ed,Dunning,41.94435,-87.79969,Private room,33,2,18,8/30/20,0.23,4,365
2832376,Modern 1 Bedroom w/POOL HOT TUB Luxury,3965428,Rob,Near South Side,41.85441,-87.62151,Entire home/apt,135,31,7,7/7/18,0.1,73,365
2836339,Stay In the Center w/ Pool Gym Long Term Furnished,3965428,Rob,Near North Side,41.89098,-87.62238,Entire home/apt,145,32,5,1/18/15,0.07,73,365
2837146,Urban Farm + Bikes in Roscoe Village,4009750,Matt,North Center,41.94795,-87.68314,Entire home/apt,119,2,169,9/6/20,2.21,2,348
2844042,"Relax in a Custom, Creative, Artsy, Unique Apartment in West Town",8813383,Mindy + Tony,West Town,41.89425,-87.68468,Entire home/apt,78,28,147,1/6/20,1.9,4,323
2874467,Navy Pier Experience at Ellis Place,2465946,Becky & John,Oakland,41.82872,-87.60826,Private room,53,1,194,2/16/20,2.5,4,352
2874486,Gorgeous Penthouse with Stunning Views from Private Rooftop,14692157,Ross,West Town,41.90243,-87.67028,Entire home/apt,172,2,98,9/11/20,2.03,1,144
2875902,Amazing 2BR/2BA MICHIGAN AVE and Loop View!,3965428,Rob,Loop,41.88766,-87.61754,Entire home/apt,220,32,5,7/10/14,0.06,73,365
2879976,Private Room (blue)-Avondale near blueline CTA,14645112,Valerie,Avondale,41.93758,-87.7124,Private room,78,1,249,3/10/20,3.26,2,356
2907112,West Loop Modern Urban Retreat,6264764,Jeff And Jennifer,Near West Side,41.88523,-87.65195,Private room,136,4,57,2/17/20,0.75,2,328
2907500,The Red Room,11231030,Erik,West Lawn,41.78355,-87.72894,Private room,34,1,307,9/7/20,4.12,2,363
2979322,One Bedroom Suite in Lincoln Park,33561,Mary,Lincoln Park,41.92049,-87.65789,Entire home/apt,200,28,6,11/23/19,0.08,1,316
3031898,Art Collector's Pied-a'-terre,15442332,Karen Sophie,South Shore,41.77293,-87.56951,Entire home/apt,70,32,245,10/23/19,3.17,1,295
3053081,Relaxed Bucktown/Wicker Park 1B Apt,1368870,Paul,Logan Square,41.91548,-87.67451,Entire home/apt,64,1,278,9/20/20,3.6,1,116
3061036,Private Room-sunny loft.  McCormick place/downtown,1876022,Leslie,Near South Side,41.85298,-87.62761,Private room,85,1,499,9/13/20,6.46,1,152
3068787,Lincoln Square Modern 2 Bed 2 Bath,7780304,Mark And Collette,Lincoln Square,41.96315,-87.6804,Entire home/apt,150,3,95,6/26/19,1.54,1,294
3088192,Logan Square Apartment,15710890,Paul & Sarah,Logan Square,41.93156,-87.71161,Entire home/apt,150,1,394,3/15/20,5.18,1,320
3105733,King Bed in Private room in 3 BR,12416635,David,Near West Side,41.86823,-87.68483,Private room,97,1,24,3/30/20,0.31,3,203
3111197,"Beautiful, large, light-filled 1Bd",5863711,Masha,Rogers Park,42.00529,-87.67761,Entire home/apt,130,3,44,10/8/18,0.58,1,365
3138825,"South Loop Comfy 2BdRm,free parking&WiFi&Netflix",9339313,Leon,Lower West Side,41.85683,-87.65249,Entire home/apt,55,1,436,6/21/20,5.68,11,363
3143254,Magnificent Mile Experience at Ellis Place,2465946,Becky & John,Oakland,41.82875,-87.60826,Private room,63,1,258,8/4/20,3.4,4,356
3172794,LOFT606:  Gigantic Sunlit Former Factory Home,16090300,John,Logan Square,41.91704,-87.69375,Entire home/apt,1157,2,50,7/26/20,0.67,10,358
3191655,Artist's Home Studio Next to Train,8333695,Melissa,Albany Park,41.96697,-87.70906,Entire home/apt,106,3,13,10/22/17,0.17,1,89
3217145,Pride Perfect Boystown-PVT KG Bed/Roscoe Halsted,16292516,Michael,Lake View,41.93493,-87.6462,Private room,181,1,242,10/14/19,3.16,4,364
3267902,Ravenswood Guest House Annex,2676165,Richard,Edgewater,41.9895,-87.66685,Entire home/apt,89,2,274,9/7/20,3.58,1,203
3292054,The Roscoe House near Wrigley Field,5960265,Garrett And Courtney,Lake View,41.94313,-87.65613,Entire home/apt,386,3,142,6/21/20,1.89,4,314
3293564,The Roscoe House: Onyx Room,5960265,Garrett And Courtney,Lake View,41.94465,-87.65477,Private room,70,2,50,2/16/20,0.67,4,316
3295017,The Roscoe House: Master Bedroom,5960265,Garrett And Courtney,Lake View,41.94276,-87.65498,Private room,69,2,23,3/15/20,0.31,4,316
3298786,Private ROOM (pink)-Avondale near blueline CTA,14645112,Valerie,Avondale,41.93625,-87.71245,Private room,78,1,78,11/11/19,1.05,2,347
3302759,Chicago duplex-perfect for groups!,16680094,Shana & Mike,West Town,41.89885,-87.68007,Entire home/apt,279,2,156,3/8/20,2.15,3,137
3303813,The Roscoe House: Green Room,5960265,Garrett And Courtney,Lake View,41.94279,-87.65548,Private room,70,2,81,2/16/20,1.06,4,314
3308694,"""The Annex II"" Huge 1,600 Sq foot Apartment",16707041,Matthew,Near West Side,41.8867,-87.64338,Entire home/apt,299,2,38,2/16/20,0.78,2,361
3329088,East Garfield Park 2 Bedroom,16807770,William,East Garfield Park,41.88373,-87.70718,Entire home/apt,82,2,89,11/11/19,1.17,1,169
3376665,Private room and private bath in luxury condo,3533788,Janet,West Town,41.90968,-87.69768,Private room,91,2,63,10/15/19,0.96,1,365
3385966,Welcome to your 2BD Penthouse,9995028,Chad,Lake View,41.93755,-87.66932,Entire home/apt,650,2,148,8/17/20,2.25,1,294
3423436,Budget travel at Great Location,17217012,Janet,Lake View,41.94177,-87.65147,Private room,70,2,0,,,2,88
3434136,Beautiful West Lakeview location,17217012,Janet,Lake View,41.9402,-87.65133,Private room,75,2,143,10/30/17,1.9,2,365
3453656,Private large room with your own bathroom,17405364,Jennifer,Rogers Park,41.99993,-87.66844,Private room,48,7,34,3/18/20,0.53,2,109
3497096,Vintage Lincoln Park Apt - Perfect for Long-Term,4336170,Catrina,Lincoln Park,41.92709,-87.66337,Entire home/apt,62,4,17,8/29/20,0.23,2,299
3517984,Private room w/bath in urban canopy,11294056,Amanda,Hyde Park,41.7998,-87.59381,Private room,75,1,307,3/21/20,4.13,1,304
3570616,1 Bedroom Victorian Beauty at Logan Square!,3920450,Vas,Logan Square,41.9293,-87.72039,Entire home/apt,50,31,142,9/15/20,1.9,3,308
3571862,DOWNTOWN 1 BED MILLENNIUM PARK LOCATION +SPA,3965428,Rob,Loop,41.88626,-87.61621,Entire home/apt,150,31,12,7/27/17,0.16,73,365
3585870,Ideal Location in Logan Square 1BR,2058872,Jake,Logan Square,41.92245,-87.70345,Entire home/apt,130,2,224,6/30/20,2.99,1,180
3590692,"Modern, Super-CLEAN, Garden Level  Bedroom 3",12955486,Luke & Ligia,Edgewater,41.99041,-87.66022,Private room,39,20,33,8/24/19,0.44,3,329
3627357,Perfect Lincoln Park Apt+Huge Deck,18273211,Nikki,Lincoln Park,41.92529,-87.66642,Entire home/apt,199,2,66,10/21/19,0.88,1,365
3634631,Perfect for One in Charming home.,2453507,Estelle,Rogers Park,42.00355,-87.6738,Private room,71,3,13,9/16/17,0.2,3,364
3638346,Gorgeous Private Bed/Bath Steps From the Lake,18353689,Marika,Rogers Park,42.00565,-87.6633,Private room,103,2,117,3/14/20,1.57,1,170
3638744,Chicago Suite 1BR/1BA (3709-G2),837429,Petru,Irving Park,41.96024,-87.72159,Entire home/apt,69,7,28,9/13/20,0.38,2,359
3639045,Modern suite in Victorian Garden setting.,8607123,Grainne,Edgewater,41.99783,-87.67373,Entire home/apt,65,30,4,8/23/20,0.17,2,310
3666681,NEW ULTRA LUXURY CONDO RIVER-NORTH Roof-Top Pool,3965428,Rob,Near North Side,41.88975,-87.63425,Entire home/apt,135,30,14,9/11/19,0.19,73,365
3689246,River North Stunner,17887470,Loren,Near North Side,41.89768,-87.6437,Entire home/apt,263,2,34,10/17/19,0.46,1,180
3696178,Beautiful condo close to the beach,18742622,Barbara,Rogers Park,42.02139,-87.67363,Private room,60,3,53,1/19/20,0.81,2,253
3697283,"20 Mins to Downtown Chgo, 8 Mins to McCormick",241738,Karen,Grand Boulevard,41.81793,-87.61796,Private room,85,2,11,10/23/19,0.27,1,364
3760040,Pride Perfect/Boystown-PVT-QN Bed/Roscoe  Halsted,16292516,Michael,Lake View,41.94224,-87.65137,Private room,148,1,144,10/13/19,1.93,4,364
3761023,"Free parking, close to public transit, dining",14015437,Andrew &  Diane,Bridgeport,41.83514,-87.64774,Entire home/apt,65,5,42,7/14/20,0.81,1,75
3783533,"""Home Away from Home"" - Free Street Parking!",19416379,Glenda,Humboldt Park,41.89806,-87.7034,Entire home/apt,86,1,294,9/7/20,4.01,1,128
3797518,DrM Spacious Clean Convenient,18818038,Darrell,South Shore,41.77189,-87.57458,Private room,100,3,2,8/4/15,0.03,1,365
3809530,Best location in Chicago! Superhost,19578992,Laura,West Town,41.89983,-87.67349,Entire home/apt,254,1,100,10/8/18,1.35,3,364
3811926,The Blue Room,11231030,Erik,West Lawn,41.78384,-87.72759,Private room,34,1,413,9/6/20,5.54,2,360
3828422,"Lakefront, Downtown, World Champion Cubs Baseball",4727270,Sheila,Lake View,41.95037,-87.6457,Private room,101,1,37,10/20/19,0.57,2,232
3897045,Chic and modern - Best location in Chicago,3843347,Andrea,Near North Side,41.89422,-87.62596,Entire home/apt,105,30,26,6/30/20,0.35,3,285
3907071,2 A Walk in Hyde Park,2140,Lois,Hyde Park,41.7961,-87.5929,Private room,25,1,70,7/18/20,0.97,5,263
3924599,Unique and Chic 1,4010906,Bobbie,Grand Boulevard,41.81874,-87.61439,Private room,115,28,6,10/23/19,0.08,7,365
3932775,"Andersonville 1-bdrm, private bath!",20374657,Shelly,Uptown,41.97355,-87.66142,Private room,80,2,25,10/2/17,0.46,1,78
3944822,The Perfect Wicker Park Studio,16396473,Jessica,West Town,41.91088,-87.67704,Entire home/apt,90,14,322,8/20/20,4.46,1,331
3946324,Welcoming All: Tudor Home  Warm Community 1E,20449664,John,Dunning,41.94148,-87.79432,Private room,85,2,22,10/13/19,0.3,4,269
3953322,Spacious Luxury Townhouse - Old Town,20490917,Robert,Lincoln Park,41.91422,-87.63981,Entire home/apt,184,3,149,5/31/20,2.64,2,261
3953841,Spacious bedroom with Balcony,20494609,Chad,Rogers Park,42.0061,-87.66298,Private room,80,2,39,3/18/20,0.55,2,304
3953880,Spacious Bedroom in E. Rogers Park,20494609,Chad,Rogers Park,42.00493,-87.66471,Private room,80,3,27,12/15/19,0.54,2,355
3962072,SPACIOUS and VERY BRIGHT 2BDR LOFT near DOWNTOWN,20528154,Gabriela,Near West Side,41.88371,-87.68629,Entire home/apt,96,3,68,9/7/20,0.92,1,60
3970529,"Well-appointed 1+ Br Bucktown Apt, baby-friendly!",10954148,Helen,Logan Square,41.9197,-87.67986,Entire home/apt,150,4,109,1/4/20,1.49,1,19
3979385,Private 3rd Floor Apartment,20624213,Karen,Uptown,41.95717,-87.64828,Entire home/apt,125,2,223,9/15/20,3.02,1,345
3983057,4 Cooperative Living in Hyde Park,2140,Lois,Hyde Park,41.7961,-87.5929,Private room,26,1,52,8/8/20,0.79,5,263
3984079,5 Sabbatical in Hyde Park,2140,Lois,Hyde Park,41.7961,-87.5929,Entire home/apt,100,1,11,8/5/19,0.2,5,168
4011519,1 A Hyde Park Co-op Living,2140,Lois,Hyde Park,41.7961,-87.5929,Private room,21,1,43,1/31/20,0.61,5,263
4032955,Private Room,20908628,Steve,Logan Square,41.91842,-87.67367,Private room,500,1,1,6/1/15,0.02,1,363
4067870,Casa Corazón (N) near Rush / UIC,1559157,Amanda,Lower West Side,41.84828,-87.68021,Private room,70,2,84,8/4/20,1.21,3,365
4075630,Cutest Wicker Park 1-BDRM - Longterm Available!,16864162,Brittany,West Town,41.90427,-87.66726,Entire home/apt,104,4,313,8/16/20,4.33,3,232
4105283,"Beach, Loyola, Sunshine + Cuddly Pups!",18649856,Rachel,Edgewater,41.99673,-87.6626,Private room,38,2,202,10/19/19,2.78,1,78
4112130,Hip & Modern Chicago/ Wicker Park 2 BDRM!!,16864162,Brittany,West Town,41.90531,-87.66735,Entire home/apt,135,30,259,3/22/20,3.55,3,294
4133737,Great Room in Logan Square,2627699,Chris,Logan Square,41.92769,-87.70003,Private room,50,1,310,1/15/20,4.26,1,168
4150121,Stunning Chicago Loft Near Wrigley Field,2441500,Lisa,Lake View,41.94966,-87.64745,Entire home/apt,144,1,346,8/15/20,4.79,1,309
4156913,Near Lake Michigan & Wrigley Field,6874747,Brian,Uptown,41.96705,-87.65772,Private room,81,1,73,7/19/20,1.13,1,364
4173269,Spectacular Lincoln Park Garden Apt,15390297,Bozena,Lincoln Park,41.91994,-87.64387,Entire home/apt,125,2,281,3/2/20,3.87,1,47
4178970,2 bdrm apt ideally located in Lakeview area,8852597,Hector,Lake View,41.93473,-87.65801,Entire home/apt,186,2,49,10/20/19,0.68,3,89
4183886,"Incredible Lake Views!
Steps from Navy Pier & MP",21707307,Carrie Elizabeth,Near North Side,41.89581,-87.61683,Entire home/apt,377,3,128,2/16/20,1.77,1,266
4214683,"Private Room, Mid City, Vintage, Comfortable",21872907,Tamiz,Irving Park,41.95037,-87.71123,Private room,86,2,84,1/1/20,1.17,1,178
4227003,Chicago Loop one bedroom/one bathroom Apartment,21937279,Claudia,Loop,41.87375,-87.62768,Entire home/apt,104,1,0,,,1,73
4243309,Private bed/bathroom in East Lakeview/Wrigleyville,21924626,Nathan,Lake View,41.94278,-87.64898,Private room,64,1,286,9/19/20,4.08,2,352
4243905,Historic house in hip Logan Square,22022871,Jill,Logan Square,41.92721,-87.69733,Entire home/apt,215,2,32,2/23/20,0.51,1,300
4257285,The Stained Glass Apt. Edgewater #2,2915265,Felice,Edgewater,41.99638,-87.66284,Private room,60,2,57,8/17/20,0.79,2,355
4263439,Historical beauty minutes from the Lake and DT,151658,Anne,Near North Side,41.90516,-87.6291,Entire home/apt,80,2,130,9/14/20,1.84,1,184
4264117,Access to action in Lincoln Square,1368349,Nancy,Lincoln Square,41.96739,-87.68367,Entire home/apt,58,1,19,3/1/20,0.34,1,325
4278432,2BD in Lincoln Square Neighborhood,19538870,Jackie,Lincoln Square,41.96841,-87.6851,Entire home/apt,150,3,78,11/6/19,1.1,1,263
4278818,Unique and Chic 2,4010906,Bobbie,Grand Boulevard,41.81954,-87.61594,Private room,118,28,11,10/22/19,0.17,7,365
4301222,Bucktown Classic Rowhome,21815643,Brian,Logan Square,41.91486,-87.68577,Entire home/apt,270,3,11,9/16/19,0.17,1,161
4335812,Garden Apartment Bronzeville,4010906,Bobbie,Grand Boulevard,41.81933,-87.61495,Private room,115,28,11,10/24/19,0.17,7,365
4359719,Spacious Retro Basement,22631395,Georg,Forest Glen,41.99574,-87.76232,Entire home/apt,50,1,40,2/29/20,0.76,1,157
4365466,01a. Full bed in Coed Space - 3 mi from NWU,2907254,Joe,West Ridge,42.01653,-87.68788,Shared room,22,1,96,8/5/20,1.33,8,180
4370895,Sun-drenched Gold Coast Flat,10691960,Kayla,Near North Side,41.90672,-87.62905,Entire home/apt,232,2,88,3/15/20,1.25,1,348
4394093,Private bed/bath in beautiful home,22810362,Anne,Lake View,41.95581,-87.66922,Private room,75,3,30,2/17/20,0.45,1,353
4394224,Upstairs Sunny Room in Historic Pilsen Home,12653262,Stephanie,Lower West Side,41.84911,-87.67924,Private room,50,25,9,3/13/20,0.28,2,139
4417718,"Cozy, Bright Basement Guest Suite",1096941,Angela,Irving Park,41.96063,-87.70653,Private room,36,30,13,12/1/18,0.19,1,295
4457161,"Comfy 3BD/1BA, garage spot included",23128169,Jeanne,North Center,41.95945,-87.67749,Entire home/apt,199,2,54,5/31/20,0.76,1,69
4503103,"Clean, Sunny and Amazing Location!",20059524,(Email hidden by Airbnb),Armour Square,41.85525,-87.63507,Entire home/apt,110,1,67,1/30/20,1.02,3,90
4503414,Private bedroom near the loop and McCormick Place,20059524,(Email hidden by Airbnb),Armour Square,41.85643,-87.63134,Private room,40,2,4,12/6/19,0.17,3,363
4567558,2 Bedrooms are perfect for groups up to 3 guests,2169532,Adam,Irving Park,41.95378,-87.73876,Private room,106,1,116,3/14/20,1.66,1,365
4592031,UPTOWN ROW HOUSE-SPACIOUS PRIVATE SHARED ROOM(S),23803571,Tomasso,Uptown,41.96654,-87.65702,Private room,75,1,73,6/15/20,1.66,1,177
4598631,7 Beds 2 floor Apt : NO Parties,1649647,Bianca,West Town,41.91215,-87.66831,Entire home/apt,170,3,246,9/4/20,3.47,5,359
4631385,"#42- loyola U, Northwest U. Beach",13389580,Ed,Rogers Park,42.01117,-87.66466,Entire home/apt,80,2,67,7/3/20,0.96,4,136
4631540,"#53-Private double-English, Spanish, Polish,German",13389580,Ed,Dunning,41.9426,-87.79946,Private room,39,2,36,10/13/19,0.52,4,180
4632510,Spacious two bedroom with patio!,1563534,Lizzie,West Town,41.90383,-87.69455,Entire home/apt,90,7,152,8/23/20,2.18,1,28
4644849,Gorgeous 2 Bedroom Condo Near Lake,24047255,Yana,Uptown,41.95773,-87.64759,Entire home/apt,213,2,45,8/12/19,0.69,2,101
4667333,Bucktown - Private Room,5166793,Carrie & Brad,Logan Square,41.92118,-87.68678,Private room,75,1,170,8/3/20,2.42,2,89
4698247,Cozy Logan Square Studio 2 Blocks to Logan Sq CTA,24287571,Scott,Avondale,41.93262,-87.71007,Entire home/apt,83,3,185,9/15/20,4,1,30
4720091,Charming Lakeview Studio,24382398,Michael,Lake View,41.93425,-87.65016,Entire home/apt,159,1,41,10/14/19,0.59,1,364
4730797,Home in Vibrant Logan Square,2892101,Justine,Logan Square,41.92192,-87.7002,Private room,51,2,62,9/1/20,0.92,3,324
4731523,A Cozy Room for Two in Vibrant Logan Square,2892101,Justine,Logan Square,41.9212,-87.69993,Private room,51,2,47,4/4/20,0.68,3,333
4777997,My Artsy flat,24640929,Dedric,South Deering,41.72077,-87.57856,Entire home/apt,150,3,40,10/23/17,0.63,1,49
4785815,Getaway in East Lakeview/Boystown!,24671850,Kelly,Lake View,41.942,-87.64778,Entire home/apt,105,3,65,3/16/20,1.01,1,56
4786970,Large room in Art Gallery ((:,24676863,William,West Town,41.90978,-87.67719,Private room,85,1,33,12/30/19,0.5,4,354
4793938,2BD Suite @ The Guesthouse Hotel,24705990,Rick,Uptown,41.97106,-87.66777,Hotel room,270,2,57,7/14/20,0.84,12,362
4803582,Coach house Wicker Park- Bucktown,24267774,Barbara,West Town,41.90738,-87.67713,Entire home/apt,125,2,86,2/16/20,1.28,1,359
4840199,3BD Suite with Fireplace @ The Guesthouse Hotel,24705990,Rick,Uptown,41.97095,-87.66798,Entire home/apt,416,2,22,12/5/19,0.34,12,219
4840753,1BD Suite @ The Guesthouse Hotel,24705990,Rick,Uptown,41.97106,-87.66777,Private room,230,3,29,6/29/20,0.42,12,191
4852830,Private bedroom in Lincoln Park,597871,Matt,Lincoln Park,41.91221,-87.64956,Private room,105,2,252,8/10/20,3.72,1,364
4872152,"Simple room, close to trains!",21922655,Angelica,West Town,41.90793,-87.6884,Private room,55,2,175,8/17/20,2.57,2,351
4907692,River Bungalow in Ravenswood Manor,22632675,Mary And Don,Albany Park,41.96535,-87.69924,Entire home/apt,105,5,9,3/18/20,0.13,2,263
5014976,"3BD, 2BA Hotel Suite -Fireplace",24705990,Rick,Uptown,41.97085,-87.66695,Entire home/apt,999,2,36,11/3/19,0.56,12,288
5074013,Unwind in Style Steps from the Magnificent Mile,10209853,Tatiana & Roupen,Near North Side,41.89316,-87.62442,Entire home/apt,250,2,236,9/7/20,3.56,2,253
5102125,Rent aBR in a Modern decored Condo!,10613587,Saurin,West Town,41.89494,-87.65888,Private room,75,2,94,9/7/20,1.78,4,165
5117490,Entire Floor of a Modern Duplex,1407749,Vladimir,West Town,41.89998,-87.69244,Private room,69,2,177,8/23/20,2.6,1,73
